tên file,transcript,duration
FPTOpenSpeechData_Set002_V0.1_003071.mp3,"Không giống với trứng gà , trứng cút không có khả năng gây dị ứng .",4.248
FPTOpenSpeechData_Set002_V0.1_008182.mp3,"Để có tiền chơi games, Hồng và Đạt rủ nhau đi cướp giật.",3.72
FPTOpenSpeechData_Set002_V0.1_009598.mp3,"Khó coi , khó xử cho tất cả , chẳng còn gì là giá trị con người .",5.184
FPTOpenSpeechData_Set001_V0.1_007279.mp3,hầu hết câu trả lời là a con thỏ trong phòng tập,3.96098
FPTOpenSpeechData_Set002_V0.1_005848.mp3,"Theo mức độ dân số, Karachi là thành phố lớn nhất Pakistan",5.424
FPTOpenSpeechData_Set001_V0.1_001459.mp3,anh có nhớ bóng đá,4.20098
FPTOpenSpeechData_Set001_V0.1_001401.mp3,tôi cho rằng việc tiến hành thêm một chiến dịch giảm giá là rất cần thiết,4.34498
FPTOpenSpeechData_Set002_V0.1_010815.mp3,"Sau đó , phối hợp với giáo viên , bảo mẫu để tìm cách giải quyết thích hợp .",5.064
FPTOpenSpeechData_Set002_V0.1_011341.mp3,"Nhựa trúc đào gây rát da , rát mắt , viêm da .",3.864
FPTOpenSpeechData_Set002_V0.1_008817.mp3,"Chắc chắn , chính sách ổn định hơn , cho nhà đầu tư yên tâm .",4.248
FPTOpenSpeechData_Set001_V0.1_005924.mp3,anh đức cứu một hiệp hai buồn tẻ,4.05698
FPTOpenSpeechData_Set002_V0.1_011016.mp3,"Đến nay , quất đã to , mọng quả , lác đác có cây quả đã chuyển vàng .",5.784
FPTOpenSpeechData_Set002_V0.1_001347.mp3,"Chúng cũng sử dụng đuôi như một bánh lái , giúp chúng chuyển hướng nhanh hơn .",5.616
FPTOpenSpeechData_Set002_V0.1_010837.mp3,"Cô chỉ tiết lộ , ở cô có sự trái ngược .",3.864
FPTOpenSpeechData_Set002_V0.1_004279.mp3,"Mọi người ngồi bệt trên sàn , cỗ đóng sáu .",4.584
FPTOpenSpeechData_Set002_V0.1_000126.mp3,áp thấp nhiệt đới gần biển Đông El Nino,4.056
FPTOpenSpeechData_Set002_V0.1_000532.mp3,"Từ đó , làm thay đổi sức khỏe , tâm tính con người .",3.744
FPTOpenSpeechData_Set002_V0.1_004897.mp3,"Vậy thì tốt nhất không nên nói nữa , để mọi người muốn hiểu sao thì hiểu .",6.648
FPTOpenSpeechData_Set002_V0.1_006157.mp3,"Và tiếp nhận điều trị hàng chục ca nặng , có biểu hiện về tâm thần mỗi năm .",4.464
FPTOpenSpeechData_Set001_V0.1_007986.mp3,sau buổi sinh hoạt quán triệt nhiệm vụ chúng tôi bắt tay ngay vào công việc,5.28098
FPTOpenSpeechData_Set002_V0.1_010062.mp3,"Bây giờ người phải sợ không phải là cháu , mà là thủ phạm đã xâm hại cháu .",6.168
FPTOpenSpeechData_Set002_V0.1_008377.mp3,Nhiều khi cài itunes 9 vào thì sẽ sửa được cái trục trặc vô hình này.,5.64
FPTOpenSpeechData_Set001_V0.1_003659.mp3,vào chiếc khuôn tròn xoe như mặt trăng rằm mười sáu,3.74498
FPTOpenSpeechData_Set002_V0.1_001775.mp3,"Chỉ đơn giản như thế , quan hệ vợ chồng đã được cải thiện nhiều .",4.584
FPTOpenSpeechData_Set002_V0.1_004856.mp3,"Tấm bia dưới như một cái thân hộp , tấm trên như cái nắp hộp đậy lên .",5.856
FPTOpenSpeechData_Set002_V0.1_004847.mp3,có buổi biểu diễn nào đang công chiếu không,5.64
FPTOpenSpeechData_Set002_V0.1_007007.mp3,"Trong khi đó , ở giải vô địch thế giới , mỗi nội dung là một bộ huy chương .",6.624
FPTOpenSpeechData_Set001_V0.1_010485.mp3,trong một lần -N sức khỏe định kỳ -N tò mò -N hồ sơ y khoa,4.3904
FPTOpenSpeechData_Set001_V0.1_000029.mp3,nhưng cũng có những bạn nằm khèo ở nhà trùm mềm và khóc nhè,4.77698
FPTOpenSpeechData_Set002_V0.1_008524.mp3,tôi muốn trả lại chiếc xe tại sân bay san francisco,3.96
FPTOpenSpeechData_Set001_V0.1_006698.mp3,đây có phải là số tiền trả lại đúng không,4.15298
FPTOpenSpeechData_Set002_V0.1_001377.mp3,"Nhưng phải đến thật sớm xếp hàng , có người chờ hai , ba ngày mà chưa được xem .",5.376
FPTOpenSpeechData_Set001_V0.1_000983.mp3,tôi cảm thấy lạnh và buồn nôn có nơi nào để nằm không,5.52098
FPTOpenSpeechData_Set002_V0.1_004357.mp3,"Chỉ vì một chút bất cẩn , mà đã xảy ra hậu quả đau lòng .",6.6
FPTOpenSpeechData_Set002_V0.1_002641.mp3,"Em thật sự không cam lòng , em đau lắm , anh có hiểu không anh ?",4.224
FPTOpenSpeechData_Set001_V0.1_012202.mp3,cảnh sát còn phát hiện Smith đã mua rất nhiều đồ từ một quầy bách hóa bằng một tấm séc ăn trộm,5.37698
FPTOpenSpeechData_Set002_V0.1_005245.mp3,"Với tốc độ này , giá chào bán có xu hướng giảm dần .",4.176
FPTOpenSpeechData_Set001_V0.1_005753.mp3,làm cho tôi một cái nĩa và một cái muỗng,4.72898
FPTOpenSpeechData_Set002_V0.1_009842.mp3,"Bước cuối cùng , đổ nước xốt nóng lên trứng và thưởng thức .",4.776
FPTOpenSpeechData_Set001_V0.1_003355.mp3,"mỗi ngày chúng ta dù không khỏe lắm nhưng vẫn đến phòng tập thể hình , vẫn đi bộ",5.68898
FPTOpenSpeechData_Set001_V0.1_010144.mp3,tổng số tiền là hai trăm bốn mươi ba pound thưa mẹ,5.11298
FPTOpenSpeechData_Set002_V0.1_009318.mp3,"Khó , khó lắm , nhưng đấy là điều rất cần hướng tới !",4.776
FPTOpenSpeechData_Set002_V0.1_005470.mp3,"Đàm phán về chính sách hủy bỏ , trong trường hợp sự việc thật sự nghiêm trọng .",4.824
FPTOpenSpeechData_Set002_V0.1_003259.mp3,"Nhưng trước mắt , chúng tôi sẽ cố gắng hết sức .",4.752
FPTOpenSpeechData_Set002_V0.1_002055.mp3,"Khi anh Thành nói câu ấy , trên đảo , tiếng trẻ nô đùa vang vọng .",5.304
FPTOpenSpeechData_Set002_V0.1_004723.mp3,"Đến lúc ấy , những bức tranh ấy sẽ bật sáng lên .",4.944
FPTOpenSpeechData_Set002_V0.1_004447.mp3,"Tuy nhiên , Liễu kêu chồng bán để lấy tiền trả nợ .",6.672
FPTOpenSpeechData_Set002_V0.1_003142.mp3,"Rau rửa sạch , thái đoạn , gan thái mỏng .",5.568
FPTOpenSpeechData_Set001_V0.1_013873.mp3,các lò sản xuất cảnh báo giá tăng hiện tại chỉ là tạm thời,5.37698
FPTOpenSpeechData_Set002_V0.1_001414.mp3,"Giao dịch chủ yếu diễn ra với khách quen , ngay tại cửa hàng .",5.496
FPTOpenSpeechData_Set002_V0.1_001574.mp3,"Giải pháp phòng ngự chặt , phản công nhanh cũng rất lý tưởng .",5.376
FPTOpenSpeechData_Set002_V0.1_009628.mp3,"Lúc đầu , anh ta chỉ chối quanh , bảo không bao giờ làm chuyện đó .",5.544
FPTOpenSpeechData_Set001_V0.1_001951.mp3,giáo dục đại học khi dò dẫm lúng túng lúc mơ màng lãng mạn,4.53698
FPTOpenSpeechData_Set002_V0.1_004948.mp3,"Ngày ấy , Việt cũng ngồi đây , vị trí ấy và nhìn cô như thế .",4.248
FPTOpenSpeechData_Set001_V0.1_010030.mp3,các thương lái hoa mai đã sục sạo khắp các làng ven huế,4.39298
FPTOpenSpeechData_Set001_V0.1_013653.mp3,hỏi nhà sản xuất chứ cần gì phải cân chi mệt,4.20098
FPTOpenSpeechData_Set002_V0.1_004102.mp3,"Em là cô gái đẹp nhất anh từng thấy , và em đã sở hữu trái tim anh .",6.456
FPTOpenSpeechData_Set002_V0.1_007576.mp3,ờ chúng tôi sẽ lỡ mất chuyến bay kết nối,3.936
FPTOpenSpeechData_Set002_V0.1_000933.mp3,"Tức giận , Mỵ đuổi theo , vung dao sát hại người yêu .",4.416
FPTOpenSpeechData_Set001_V0.1_002375.mp3,lần lượt là bảy trăm mười lăm tỷ bảy trăm năm tư triệu và một nghìn một trăm bảy mươi tỷ đồng,6.51894
FPTOpenSpeechData_Set002_V0.1_005064.mp3,"Kiểu nói này không có gì mới lạ , nó đã tồn tại cả chục năm nay .",4.584
FPTOpenSpeechData_Set002_V0.1_009916.mp3,"Điều đó đúng , nhưng đang rất thiếu thực tế .",4.8
FPTOpenSpeechData_Set002_V0.1_006431.mp3,"Nó cần phải được cải thiện rất nhiều , đặc biệt là về mặt khí động học .",6.504
FPTOpenSpeechData_Set002_V0.1_001691.mp3,tôi sẽ trở thành một sinh viên tại đại học texas,3.936
FPTOpenSpeechData_Set002_V0.1_009691.mp3,"Nghe mẹ chồng nói qua điện thoại , Thủy xây xẩm mặt mày .",4.536
FPTOpenSpeechData_Set002_V0.1_009633.mp3,"Đến sáng nay , thị trường đang giao dịch không rõ xu hướng .",4.464
FPTOpenSpeechData_Set001_V0.1_004875.mp3,tôi hy vọng anh có thể cho họ vài lời khuyên hữu ích,5.64098
FPTOpenSpeechData_Set002_V0.1_004462.mp3,"Nó là lộ trình đầy chông gai , mồ hôi , nhiều khi nhuốm cả máu và nước mắt .",5.976
FPTOpenSpeechData_Set002_V0.1_011403.mp3,"Tuy nhiên , khi biết Lê Thị Hóc bị bắt , thanh niên này đã bỏ trốn .",4.656
FPTOpenSpeechData_Set002_V0.1_006584.mp3,"Khi bị phát hiện , Nguyệt bỏ làm và đi về nhà .",3.864
FPTOpenSpeechData_Set001_V0.1_009873.mp3,trong khi đó điện thoại của các hãng nước ngoài thi nhau ùa vào chiếm lĩnh thị trường,4.12898
FPTOpenSpeechData_Set001_V0.1_012218.mp3,tôi nói chuyện với ông johan được không,5.20898
FPTOpenSpeechData_Set002_V0.1_005687.mp3,"Họ chấp nhận thực tại , chấp nhận sống chung với bi kịch .",3.744
FPTOpenSpeechData_Set002_V0.1_010703.mp3,"Sau khi tốt nghiệp , tôi sẽ đi Mỹ học thêm về tài chính .",5.304
FPTOpenSpeechData_Set002_V0.1_007860.mp3,Lỗi này đồng nghĩa với việc bạn không có quyền tải file về từ Server.,6.264
FPTOpenSpeechData_Set001_V0.1_013146.mp3,đến nỗi tôi muốn ra nước ngoài ở như vậy có lẽ an toàn cho sức khỏe hơn,5.44898
FPTOpenSpeechData_Set002_V0.1_010804.mp3,"Cũng loại than đó , xuất khẩu sẽ được giá hơn .",3.744
FPTOpenSpeechData_Set002_V0.1_002537.mp3,"Dân số già , chi tiêu cho y tế , tiền lương hưu tăng cao .",4.584
FPTOpenSpeechData_Set001_V0.1_012369.mp3,rất có thể có một viên ngọc quý ẩn -N sau một cái vỏ bọc xấu xí,5.64973
FPTOpenSpeechData_Set001_V0.1_004505.mp3,chúng tôi muốn ăn thức ăn ý bạn vui lòng giới thiệu món ngon cho tôi,3.64898
FPTOpenSpeechData_Set002_V0.1_003337.mp3,"Ngao rửa sạch , cho vào nồi luộc với vài lát gừng .",5.616
FPTOpenSpeechData_Set002_V0.1_010531.mp3,"Đắt hàng nhất là các món bún cá , bún riêu vì có nhiều rau .",6.336
FPTOpenSpeechData_Set002_V0.1_007688.mp3,"Mấy năm nay , một số nhà đã đem lạt đã phơi khô , nhuộm màu xanh , đỏ .",5.736
FPTOpenSpeechData_Set002_V0.1_002095.mp3,Ted nằm trên nền nhà bằng bê tông của đài kiểm soát trong một vũng máu lầy nhầy.,5.664
FPTOpenSpeechData_Set002_V0.1_009667.mp3,"Hồ Chí Minh , Long An , Cần Thơ , Buôn Mê Thuột và Đà Nẵng .",5.904
FPTOpenSpeechData_Set002_V0.1_010273.mp3,"Kiếp này em nợ anh nhiều , nếu như có kiếp sau em sẽ xin trả .",5.568
FPTOpenSpeechData_Set002_V0.1_009815.mp3,cô ấy là sinh viên trường orange coast,4.584
FPTOpenSpeechData_Set002_V0.1_000555.mp3,"Sợ con chán nản bỏ học giữa chừng , bố mẹ anh gửi vào Nam .",6.216
FPTOpenSpeechData_Set002_V0.1_001507.mp3,"Khi chạy về tới nhà của người thím , Hướng vào rút con dao rồi quay ra .",6.096
FPTOpenSpeechData_Set001_V0.1_006737.mp3,tôi muốn một cái hamburger và một ly nước cam cỡ vừa,4.36898
FPTOpenSpeechData_Set002_V0.1_003479.mp3,"Chị ấy đi khám ở đâu , tình hình như thế nào ai cũng rõ cả .",5.568
FPTOpenSpeechData_Set002_V0.1_011547.mp3,"Sống thật tâm yêu thương , thật tâm chia sẻ , vậy thôi !",4.584
FPTOpenSpeechData_Set001_V0.1_007647.mp3,tàu kế tiếp đi Dover rời lúc mấy giờ,3.88898
FPTOpenSpeechData_Set001_V0.1_000457.mp3,vui lòng cho tôi xem cái giống cái -N được trưng bày ở cửa sổ,4.00898
FPTOpenSpeechData_Set002_V0.1_001649.mp3,"Rồi bỗng nhiên thấy con im bặt , cũng không thấy tiếng bà hát ru .",4.896
FPTOpenSpeechData_Set001_V0.1_003362.mp3,hình như cảnh sát đang đến,3.84098
FPTOpenSpeechData_Set001_V0.1_002981.mp3,vâng tôi phải đi đâu để đón xe bus,3.98498
FPTOpenSpeechData_Set002_V0.1_005065.mp3,"Bước sang đợt khớp lệnh liên tục , giao dịch trên sàn diễn ra cởi mở , sôi động .",5.304
FPTOpenSpeechData_Set002_V0.1_010447.mp3,"Có khi chỉ là góc quán nhỏ ven đường , không có địa chỉ , không có số nhà .",5.208
FPTOpenSpeechData_Set001_V0.1_005586.mp3,ngay lập tức hai người phụ nữ to lớn bước đến phía ông từ đằng sau,4.53162
FPTOpenSpeechData_Set001_V0.1_004374.mp3,con đường dài lắm sao anh để em đi một mình,3.60098
FPTOpenSpeechData_Set001_V0.1_001861.mp3,đây là hóa đơn của anh anh có dùng dịch vụ phòng và gọi vài cuộc,5.42498
FPTOpenSpeechData_Set002_V0.1_008583.mp3,Bị phạt thẻ đỏ từ dạo off đột xuất với các cụ ở làng nướng gòi.,5.4
FPTOpenSpeechData_Set002_V0.1_003721.mp3,"Chị có thể cho biết , điều gì đã đưa chị đến thành công ?",4.824
FPTOpenSpeechData_Set001_V0.1_011259.mp3,tất nhiên việc đầu tiên của các binh sĩ mỹ khi nhìn thấy nó là lập tức cho gỡ xuống,6.67298
FPTOpenSpeechData_Set002_V0.1_008538.mp3,"Theo Reuters, chính quyền thành phố tuyên bố họ chỉ thanh toán 40.",4.824
FPTOpenSpeechData_Set002_V0.1_007847.mp3,Dùng thử rùi thấy hay lắm cho 5 điểm oánh giá trên apple.,5.856
FPTOpenSpeechData_Set002_V0.1_007184.mp3,"Ngày nay , nước Việt Nam là nước chung của chúng ta .",4.68
FPTOpenSpeechData_Set002_V0.1_006562.mp3,tôi muốn cái gì đó lặp lại theo phong cách chanel,5.496
FPTOpenSpeechData_Set002_V0.1_003837.mp3,"Thông tin về học bổng , các buổi hội thảo , các cuộc thi , nghiên cứu khoa học .",5.664
FPTOpenSpeechData_Set002_V0.1_007509.mp3,"Cô này có thể đã bị giết chết , thi thể bị giấu ở một nơi nào đó .",5.184
FPTOpenSpeechData_Set001_V0.1_013624.mp3,với đàn ông nghe phụ nữ nói là một cực hình,3.69698
FPTOpenSpeechData_Set002_V0.1_011068.mp3,"Cô lái xe vặn lại , và vài hành khách bình thản cười .",6.384
FPTOpenSpeechData_Set002_V0.1_001432.mp3,"Không nên luộc gà quá lâu , mất độ ngọt , gà sẽ bở không ngon .",6.576
FPTOpenSpeechData_Set002_V0.1_001296.mp3,"Anh là con trai út nữa , nhà anh không nói gì sao ?",4.344
FPTOpenSpeechData_Set002_V0.1_000679.mp3,"Ở Đội bóng phố Núi , Văn Trương rất được tôn trọng .",4.824
FPTOpenSpeechData_Set002_V0.1_010546.mp3,"Thay vào đó , hãy lo tăng chất lượng tăng trưởng , hiệu quả đầu tư .",6.744
FPTOpenSpeechData_Set002_V0.1_010649.mp3,"Đã là người Việt Nam , ai không yêu nước Việt Nam ?",4.416
FPTOpenSpeechData_Set002_V0.1_011590.mp3,"Đường vào chiến khu Ba Lòng xưa , giờ đã thuận lợi hơn nhiều .",5.184
FPTOpenSpeechData_Set002_V0.1_006859.mp3,"Tuy nhiên , quan điểm này dường như là không thuyết phục .",4.104
FPTOpenSpeechData_Set002_V0.1_000571.mp3,"Đoàn kết không có nghĩa phải chia đều , nhưng phải công bằng .",5.256
FPTOpenSpeechData_Set002_V0.1_008913.mp3,"Một con thôi , hôm nào hội hè , lễ tết thì thịt nhiều hơn .",3.864
FPTOpenSpeechData_Set002_V0.1_002031.mp3,"Chị Hương là tiểu thương ở chợ Trương Định , nhà chỉ có hai mẹ con .",6.456
FPTOpenSpeechData_Set001_V0.1_010696.mp3,Mr. Ken tôi muốn giới thiệu anh với Mr. Yamada,4.58498
FPTOpenSpeechData_Set002_V0.1_003797.mp3,"Nghe anh nói đã lâu , nhưng chưa thấy nó khởi động ?",4.104
FPTOpenSpeechData_Set001_V0.1_006595.mp3,mùa thu cũng là một mùa dễ chịu bởi vì có nhiều cây thay đổi màu,3.88898
FPTOpenSpeechData_Set001_V0.1_012784.mp3,kiếm chồng tốt không nề dao kéo,4.17698
FPTOpenSpeechData_Set002_V0.1_004857.mp3,tôi có thể xem mẫu sổ đăng ký được không,4.872
FPTOpenSpeechData_Set001_V0.1_011513.mp3,mất ngủ gây ảnh hưởng không nhỏ đến sức khỏe và tinh thần,3.69238
FPTOpenSpeechData_Set002_V0.1_008381.mp3,"Tuy nhiên tất cả thiết bị máy điều hòa , đèn điện .",3.72
FPTOpenSpeechData_Set002_V0.1_007587.mp3,"Mỗi khi chiều buông , trông về Sài Gòn , tôi lại ứa nước mắt .",4.656
FPTOpenSpeechData_Set001_V0.1_004774.mp3,não bộ tính khoảng cách dựa vào góc nhìn,4.53698
FPTOpenSpeechData_Set002_V0.1_000732.mp3,"Khánh cho biết không hay anh ta đi đâu , làm gì cả ngày .",4.728
FPTOpenSpeechData_Set002_V0.1_004961.mp3,"Lời giải nào có căn cứ , thì người ta sẽ lắng nghe và tin .",6.12
FPTOpenSpeechData_Set002_V0.1_006638.mp3,"Những ngày gần đây , thị trường vàng khá trầm lắng .",5.136
FPTOpenSpeechData_Set002_V0.1_008198.mp3,Muốn đặt giá tốt thì phải deposit theo yêu cầu khách sạn.,4.872
FPTOpenSpeechData_Set002_V0.1_006622.mp3,"Khách không đồng ý , Hoan gây gổ , chửi bới .",5.496
FPTOpenSpeechData_Set002_V0.1_010927.mp3,"Rất may là lựu đạn không nổ , hắn bị tóm cổ .",4.104
FPTOpenSpeechData_Set002_V0.1_008414.mp3,Giọng hát đặc biệt của Tiên Cookie cũng khiến cư dân mạng phát sốt .,4.92
FPTOpenSpeechData_Set002_V0.1_007851.mp3,"Fi và Ethernet, các game thủ nên chuyển sang dùng dây mạng.",4.752
FPTOpenSpeechData_Set002_V0.1_010808.mp3,cám ơn bạn đã đón tôi trong khi được báo tin gấp thế này,3.864
FPTOpenSpeechData_Set002_V0.1_009135.mp3,"Theo quan niệm của Đông y , cua là thực phẩm có tính hàn .",4.752
FPTOpenSpeechData_Set002_V0.1_002387.mp3,Lần này cũng như lần cuối em mang xe hãng đi test kiểu này.,3.672
FPTOpenSpeechData_Set002_V0.1_010197.mp3,làm ơn cho tôi biết mã số điện thoại quốc gia của nhật,4.44
FPTOpenSpeechData_Set002_V0.1_003316.mp3,"Không đứng từ xa chỉ đạo , mà chính anh là người trong cuộc .",5.184
FPTOpenSpeechData_Set001_V0.1_005607.mp3,nhiều người khác uống thứ nước đầy bùn hay đựng nó vào chai nhựa và bình,4.00898
FPTOpenSpeechData_Set002_V0.1_007654.mp3,"Hai vợ chồng cùng làm , mà công việc cứ bấp bênh , chẳng ổn định .",5.304
FPTOpenSpeechData_Set001_V0.1_009767.mp3,một đồng nghiệp của tú cùng tham gia vụ này,4.87298
FPTOpenSpeechData_Set002_V0.1_011594.mp3,có thể cho tôi một phòng tốt hơn hơn không,4.176
FPTOpenSpeechData_Set002_V0.1_009884.mp3,"Khi còn ẵm ngửa , cô bé Trang đã được bế lên sân khấu .",3.984
FPTOpenSpeechData_Set002_V0.1_003475.mp3,"Tuy nhiên , đến ngày dự định sinh , chị Chiến không hề có dấu hiệu đau đẻ .",5.832
FPTOpenSpeechData_Set001_V0.1_004280.mp3,trong khi ảnh của các tác giả nước ngoài danh tiếng lại mang một sắc thái hoàn toàn khác,5.63109
FPTOpenSpeechData_Set002_V0.1_002023.mp3,"Nhưng với những kẻ nghiện cờ bạc , không thể nói như vậy .",4.224
FPTOpenSpeechData_Set001_V0.1_005619.mp3,máy bay tu ở việt nam,3.88898
FPTOpenSpeechData_Set002_V0.1_010296.mp3,"Không chỉ vì họ dễ tính hơn , mà họ tin nhau là chính .",4.512
FPTOpenSpeechData_Set002_V0.1_010324.mp3,"Lo sợ chiếc đĩa bằng vàng biến mất , cảnh sát Pháp buộc phải vào cuộc .",5.064
FPTOpenSpeechData_Set002_V0.1_004392.mp3,"Nhận được điện thoại của Chí , Cương liền phóng xe máy đến điểm hẹn .",5.256
FPTOpenSpeechData_Set001_V0.1_009242.mp3,thả lỏng quai hàm nhắm mắt lại,4.05698
FPTOpenSpeechData_Set001_V0.1_003456.mp3,vậy hay lắm theo ý tôi thì diễn viên chính rất giỏi,3.69698
FPTOpenSpeechData_Set002_V0.1_004626.mp3,làm ơn kí vào hóa đơn và giấy biên nhận thẻ tín dụng,3.984
FPTOpenSpeechData_Set002_V0.1_003992.mp3,"Do vậy , Bộ chưa tính đến khả năng này .",4.584
FPTOpenSpeechData_Set002_V0.1_001429.mp3,"Nếu cho chị lựa chọn lại , chị sẽ chọn điều gì ?",4.464
FPTOpenSpeechData_Set002_V0.1_004079.mp3,mặc dù rất nhỏ nhưng đây không phải là những cây non đúng không,5.088
FPTOpenSpeechData_Set002_V0.1_005636.mp3,"Cũng lúc này , không ai còn đủ sức để chạy tiếp .",3.624
FPTOpenSpeechData_Set002_V0.1_000756.mp3,"Ngày Thu bị bắt , cô bị tạm giam ở công an tỉnh .",5.136
FPTOpenSpeechData_Set002_V0.1_006884.mp3,"Họ đưa cho tôi xem một , hai chiếc điện thoại .",4.416
FPTOpenSpeechData_Set002_V0.1_002074.mp3,"Trung tá Phương nghe điện thoại , mở hồ sơ , đưa ra các quyết định chỉ đạo .",3.936
FPTOpenSpeechData_Set002_V0.1_004745.mp3,"Cho rằng vợ không chung thủy , người chồng tức tối .",4.992
FPTOpenSpeechData_Set002_V0.1_007588.mp3,"Trong tình cảm , hoặc là cho rất nhiều , hoặc là nhận rất nhiều .",5.376
FPTOpenSpeechData_Set002_V0.1_001273.mp3,"Tôi nghĩ , đánh loại tội phạm này phải đánh từ xa .",6.336
FPTOpenSpeechData_Set002_V0.1_010286.mp3,"Nhưng tôi thì chỉnh lại , tôi là cây cười trẻ .",4.152
FPTOpenSpeechData_Set002_V0.1_003735.mp3,tôi nên làm gì để xem buổi phát lại bộ phim lido vào tối nay,6.504
FPTOpenSpeechData_Set002_V0.1_009873.mp3,"Bởi vậy , những người hay lo , hay làm thường không ngồi yên vào giờ này .",5.304
FPTOpenSpeechData_Set002_V0.1_002035.mp3,"Vì thế đến cận giờ , ngay cả người quen gọi về nhờ lấy hộ , ông cũng chịu .",5.544
FPTOpenSpeechData_Set002_V0.1_001834.mp3,"Bệnh nhân được nhanh chóng cấp cứu kịp thời , nhưng không cứu được .",4.104
FPTOpenSpeechData_Set002_V0.1_005430.mp3,"Hai là nhu cầu gạo cao cấp , giá cao từ Thái Lan , Việt Nam .",4.176
FPTOpenSpeechData_Set001_V0.1_007871.mp3,vâng tôi đang tìm son Chaneǀ số năm và ba mươi,4.20098
FPTOpenSpeechData_Set001_V0.1_003843.mp3,hà còn ưu thế từ những pha ép trái đối phương cực kỳ ngoại mục,3.91298
FPTOpenSpeechData_Set002_V0.1_009442.mp3,có phải chuyến đi này đến thác niagara không,4.344
FPTOpenSpeechData_Set001_V0.1_004177.mp3,điều ấy chỉ có thể là do bụi vũ trụ,3.91298
FPTOpenSpeechData_Set002_V0.1_010178.mp3,"Ngân hàng nào không thực hiện , kiên quyết đình chỉ , rút giấy phép kinh doanh .",4.296
FPTOpenSpeechData_Set001_V0.1_013334.mp3,hàm lượng chất này cao sẽ giúp thúc đẩy cảm giác hấp dẫn thú vị choáng váng và cả e sợ,6.19298
FPTOpenSpeechData_Set002_V0.1_005163.mp3,"Điều đó lại xảy ra với con tôi , khiến tôi càng buồn , càng đau lòng thêm .",4.704
FPTOpenSpeechData_Set002_V0.1_002449.mp3,"Hiện tại , lượng đạn cối này đã bị hoen rỉ , rất dễ bị kích nổ .",4.248
FPTOpenSpeechData_Set002_V0.1_009820.mp3,"Nhưng khi đối diện với những thị phi , dư luận .",4.584
FPTOpenSpeechData_Set002_V0.1_004565.mp3,"So với chiều hôm qua , giá chỉ tăng nhẹ .",4.104
FPTOpenSpeechData_Set002_V0.1_000971.mp3,"Tôi chỉ là người làm chuyên môn , không dính dáng gì đến những chuyện hậu trường .",5.064
FPTOpenSpeechData_Set002_V0.1_004660.mp3,"Trong số các anh em , Khoa là người lành lặn hơn cả .",6.504
FPTOpenSpeechData_Set002_V0.1_010067.mp3,ồ chúng tôi luôn luôn mở cửa một ngày vất hả hử,5.208
FPTOpenSpeechData_Set002_V0.1_001591.mp3,"Về việc lợi của bạn hay chảy máu , đây là biểu hiện của bệnh viêm lợi .",5.664
FPTOpenSpeechData_Set002_V0.1_006040.mp3,"Thị trường luôn phản ứng theo cách của nó , chứ không dựa vào những quan điểm phân tích .",4.584
FPTOpenSpeechData_Set002_V0.1_011711.mp3,"Hiện nay , quốc gia này nên tránh hai sai lầm lớn .",5.136
FPTOpenSpeechData_Set002_V0.1_010618.mp3,"Phải đến ba tháng sau , chị nhận được giới giấy báo đi học .",5.856
FPTOpenSpeechData_Set002_V0.1_001553.mp3,"Cụ thể nội dung hợp tác là gì , đến nay đã triển khai được đến đâu ?",5.184
FPTOpenSpeechData_Set001_V0.1_010160.mp3,để được hưởng khuyến mãi của một mạng di động hai đứa đã gọi phá rối nhiều người kể cả những lãnh đạo xã cũng bị gõ cửa,6.48294
FPTOpenSpeechData_Set001_V0.1_002575.mp3,"có bị ngứa khi quí vị đại tiện , hoặc thỉnh thoảng bị chảy máu không",4.24898
FPTOpenSpeechData_Set002_V0.1_008370.mp3,"Những bức tường đá khổng lồ tại hẻm núi Grand Canyon, Mỹ.",4.968
FPTOpenSpeechData_Set001_V0.1_009100.mp3,tôi hy vọng anh không thấy phiền với một lời khuyên thân tình,4.53698
FPTOpenSpeechData_Set002_V0.1_000793.mp3,"Tránh dùng những thực phẩm gây nặng bụng , khó tiêu .",6.144
FPTOpenSpeechData_Set002_V0.1_000550.mp3,"Rồi thì đánh đập triền miên , hành vợ không khác gì hành giống trâu chó .",5.184
FPTOpenSpeechData_Set002_V0.1_005727.mp3,"Vì vậy , dẫn đến quá tải , ảnh hưởng đến chất lượng đào tạo .",3.984
FPTOpenSpeechData_Set002_V0.1_011377.mp3,"Riêng các ngân hàng thương mại , từ nhiều ngày nay , mức giá vẫn ổn định .",3.624
FPTOpenSpeechData_Set001_V0.1_001430.mp3,không biết bao nhiêu trái châu rơi thơ thẩn trôi như ma trơi,5.35298
FPTOpenSpeechData_Set002_V0.1_004557.mp3,"Lúc đầu , mình vấp phải sự phản ứng của mọi người .",5.208
FPTOpenSpeechData_Set002_V0.1_011486.mp3,"Ngoài ra hạt sen còn giúp lợi tiểu , vừa giúp ngủ ngon vừa giảm áp suất máu .",4.944
FPTOpenSpeechData_Set002_V0.1_000973.mp3,"Tôi đã tắm rửa , buộc rốn và cắt rốn cho cháu .",4.296
FPTOpenSpeechData_Set001_V0.1_004922.mp3,khái niệm xây dựng các đô thị vệ tinh không còn phù hợp với xu thế hiện đại,4.8578
